text,label
you make vc fun ngl but i think i’d like it even more if it was just us you feel me,Predatory
"you ngl seem bro really fun to talk to, we should keep chatting just us ngl no joke sometime you feel me",Predatory
"idk but bro i feel like we get along really well, maybe we should meet one day just saying",Predatory
"this meme is too funny, bro i actually dropped my idk phone tbh laughing so hard earlier just saying",Not Predatory
"idk but i feel like we get along really well, maybe we should meet one day seriously though",Predatory
the new update looks solid but i swear they broke for real ngl half the honestly weapons again just saying,Not Predatory
"i like how you always respond quick, maybe we can no joke talk privately sometime soon trust me on this",Predatory
"youre kinda different from the others here, i feel like we connect idk for real more than anyone else trust me on this",Predatory
"i like ngl talking to you, no joke it feels different, maybe we no joke no joke should keep honestly it private what do you think",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between us that’s all",Predatory
"bro that anime fight scene fr was insane, no way the villain actually pulled that move off just saying",Not Predatory
"dont tell anyone but fr i think you’re cool, lol we should keep our tbh chats between us that’s all",Predatory
"we always for real have good convos, would be cool if we hung out just us tbh irl just saying",Predatory
idk idk how you always top frag but honestly every time you carry our team its lol wild seriously though,Not Predatory
"i like ngl talking idk to you, it feels different, tbh maybe we should keep lol it private you feel me",Predatory
"i feel like we understand idk each other more than anyone else here, we should talk more alone trust me on this",Predatory
"we always have good convos, would be cool if we hung out just us no joke irl not even kidding",Predatory
"i like talking to honestly you, it feels different, maybe fr we should keep it private just saying",Predatory
"i like how you always respond lol quick, maybe fr we can talk privately for real sometime soon that’s all",Predatory
that movie we fr watched last ngl lol weekend was ngl way better than i tbh expected honestly seriously though,Not Predatory
"i no joke like talking to you, it feels different, tbh maybe we ngl should keep it private seriously though",Predatory
idk how you always for real for real top frag but every time you carry our team lol its wild that’s all,Not Predatory
that movie we watched last ngl weekend was way better ngl than i tbh expected honestly what do you think,Not Predatory
"i like talking to you, it feels different, maybe no joke we should keep it private seriously though",Predatory
"idk but i lol feel like we no joke get along really bro well, maybe we should meet one day just saying",Predatory
"ngl the squad energy last night was unmatched, we really no joke played like 10 matches in a row trust me on this",Not Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up ngl at 6 seriously though",Not Predatory
"i cant believe we lost that many games in a row, we honestly gotta redeem ourselves tonight be honest",Not Predatory
"i idk cant believe we lost that many games in a row, we gotta redeem ourselves tonight seriously though",Not Predatory
"idk but for real i feel like we get along really well, idk maybe we should meet one day that’s all",Predatory
"you seem tbh really fun tbh tbh to talk to, we fr should keep chatting just us sometime just saying",Predatory
"we always have good convos, would be cool if we hung out just us irl trust me on this",Predatory
"you really stand out to me, kinda wish we could talk just the two of us trust me on this",Predatory
"you seem really lol fun to talk to, we should keep chatting just us bro sometime seriously though",Predatory
"this meme fr is too funny, i bro actually dropped my phone laughing so hard earlier trust me on this",Not Predatory
"cant believe you lagged out right before the win, we were all screaming in vc that’s all",Not Predatory
"cant believe you lagged out right before the win, we were all screaming in vc not even kidding",Not Predatory
"this meme is too funny, i actually dropped my phone laughing so for real hard earlier that’s all",Not Predatory
